"boat","fishing_trip_id","departure_date","wind_direction","wind_speed_m_s1","departure_time","return_time","trossa_id","with_leb","net_in_trossa","net_mesh_size_inches","net_height_meshes","net_length_meters","latitude_dms","longitude_dms","soaking_nights","min_depth_fathoms","max_depth_fathoms","lumpfish_per_trossa","birds_per_trossa","black_guillemot","european_shag","great_cormorant","common_eider","common_murre","long.tailed_duck","northern_fulmar","red.throated_loon","atlantic_puffin","harbour_seal","grey_seal","harp_seal","white_beaked_dolphin","bottlenose_dolphin","harbour_porpoise","biopol_onboard","comments","lumpfish_per_day","birds_per_day","mammals_per_day","cumulative_lumpfish","cumulative_birds","cumulative_mammals","date"
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","2","",6,10.5,20,69,"65d44m40s","21d14m0s",2,8,21,85,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","1","",6,10.5,20,69,"65d44m00s","21d16m2s",2,12,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","15","",6,10.5,20,69,"65d43m80s","21d16m7s",2,10,21,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","3","",6,10.5,20,69,"65d43m40s","21d17m9s",2,8,14,120,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","16","",6,10.5,20,69,"65d43m20s","21d18m3s",2,8,15,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Saefugl",20,"2022.04.08","north_west","1-3","06:00","16:00","2","",11,10.5,16,38,"65d40m80s","21d22m9s",6,9,14,113,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","",1081,5,0,4209,13,0,2022-04-08
"Saefugl",20,"2022.04.08","north_west","1-3","06:00","16:00","1","",8,10.5,14,38,"65d40m40s","21d23m1s",6,8,15,82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","",1081,5,0,4209,13,0,2022-04-08
"Saefugl",20,"2022.04.08","north_west","1-3","06:00","16:00","3","",10,10.5,16,38,"65d41m40s","21d22m5s",6,10,14,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1081,5,0,4209,13,0,2022-04-08
"Saefugl",20,"2022.04.08","north_west","1-3","06:00","16:00","6","",8,10.5,14,38,"65d42m50s","21d16m5s",5,18,22,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1081,5,0,4209,13,0,2022-04-08
"Saefugl",20,"2022.04.08","north_west","1-3","06:00","16:00","11","",11,10.5,14,38,"65d42m10s","21d17m0s",5,15,25,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1081,5,0,4209,13,0,2022-04-08
"Saefugl",20,"2022.04.08","north_west","1-3","06:00","16:00","10","",14,10.5,14,38,"65d42m20s","21d17m0s",5,14,20,145,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"","",1081,5,0,4209,13,0,2022-04-08
"Saefugl",20,"2022.04.08","north_west","1-3","06:00","16:00","9","",8,10.5,14,38,"65d41m40s","21d17m8s",5,2,13,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1081,5,0,4209,13,0,2022-04-08
"Saefugl",20,"2022.04.08","north_west","1-3","06:00","16:00","8","",8,10.5,14,38,"65d41m70s","21d17m6s",5,22,27,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1081,5,0,4209,13,0,2022-04-08
"Saefugl",20,"2022.04.08","north_west","1-3","06:00","16:00","7","",14,10.5,14,38,"65d41m60s","21d17m7s",5,10,19,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1081,5,0,4209,13,0,2022-04-08
"Saefugl",20,"2022.04.08","north_west","1-3","06:00","16:00","5","LEB",8,10.5,14,38,"65d43m30s","21d20m3s",1,6,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","replaced LE buoy that broke previous time",1081,5,0,4209,13,0,2022-04-08
"Saefugl",20,"2022.04.08","north_west","1-3","06:00","16:00","4","",11,10.5,16,38,"65d43m80s","21d22m0s",1,8,13,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1081,5,0,4209,13,0,2022-04-08
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","4","",11,10.5,16,38,"65d43m80s","21d22m0s",2,1,8,115,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","5","LEB",8,10.5,14,38,"65d43m30s","21d20m3s",2,1,6,110,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","6","",8,10.5,14,38,"65d43m30s","21d18m4s",2,6,10,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","14","",8,10.5,18,38,"65d45m40s","21d13m2s",3,15,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","15","",8,10.5,14,38,"65d45m70s","21d13m2s",3,15,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","16","",8,10.5,14,38,"65d46m30s","21d13m0s",3,18,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","17","",8,10.5,18,38,"65d46m30s","21d13m0s",3,27,59,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","18","",8,10.5,18,38,"65d46m10s","21d13m3s",3,20,29,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","13","",16,10.5,14,38,"65d45m60s","21d12m4s",3,17,20,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","12","",16,10.5,14,38,"65d42m50s","21d16m4s",3,21,26,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","10","",14,10.5,14,38,"65d42m20s","21d17m0s",2,14,16,58,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","7","",14,10.5,14,38,"65d41m60s","21d17m7s",2,9,16,65,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","1","",8,10.5,14,38,"65d40m40s","21d23m1s",2,8,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","2","",11,10.5,16,38,"65d40m80s","21d22m9s",2,8,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","3","",10,10.5,16,38,"65d41m40s","21d22m5s",2,10,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Saefugl",21,"2022.04.10","0","0-1","06:30","18:00","19","",8,10.5,18,38,"65d40m60s","21d22m9s",2,6,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1349,4,0,5558,17,0,2022-04-10
"Simma",22,"2022.03.31","south_west","3-8","06:00","19:00","16","LEB",6,10.5,16,69,"65d55m30s","21d15m20s",1,14,19,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",796,0,0,796,0,0,2022-03-31
"Simma",22,"2022.03.31","south_west","3-8","06:00","19:00","15","",7,10.5,16,69,"65d54m65s","21d13m43s",1,20,42,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",796,0,0,796,0,0,2022-03-31
"Simma",22,"2022.03.31","south_west","3-8","06:00","19:00","13","",7,10.5,16,69,"65d52m03s","21d14m19s",1,23,40,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",796,0,0,796,0,0,2022-03-31
"Simma",22,"2022.03.31","south_west","3-8","06:00","19:00","12","",7,10.5,16,69,"65d51m76s","21d14m33s",1,11,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",796,0,0,796,0,0,2022-03-31
"Simma",22,"2022.03.31","south_west","3-8","06:00","19:00","11","",7,10.5,16,69,"65d51m47s","21d14m32s",1,16,22,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",796,0,0,796,0,0,2022-03-31
"Simma",22,"2022.03.31","south_west","3-8","06:00","19:00","14","",7,10.5,16,69,"65d52m22s","21d14m20s",1,21,37,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",796,0,0,796,0,0,2022-03-31
"Simma",22,"2022.03.31","south_west","3-8","06:00","19:00","8","",7,10.5,16,69,"65d42m91s","21d09m25s",1,22,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",796,0,0,796,0,0,2022-03-31
"Simma",22,"2022.03.31","south_west","3-8","06:00","19:00","7","",7,10.5,16,69,"65d43m13s","21d07m88s",1,15,15,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",796,0,0,796,0,0,2022-03-31
"Simma",22,"2022.03.31","south_west","3-8","06:00","19:00","6","",6,10.5,16,69,"65d43m36s","21d07m91s",1,24,25,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",796,0,0,796,0,0,2022-03-31
"Simma",22,"2022.03.31","south_west","3-8","06:00","19:00","5","",5,10.5,16,69,"65d43m51s","21d07m10s",1,22,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",796,0,0,796,0,0,2022-03-31
"Simma",22,"2022.03.31","south_west","3-8","06:00","19:00","4","",7,10.5,16,69,"65d43m38s","21d07m10s",1,19,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",796,0,0,796,0,0,2022-03-31
"Simma",22,"2022.03.31","south_west","3-8","06:00","19:00","3","",7,10.5,16,69,"65d43m20s","21d07m20s",1,18,30,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",796,0,0,796,0,0,2022-03-31
"Simma",22,"2022.03.31","south_west","3-8","06:00","19:00","2","",7,10.5,16,69,"65d42m99s","21d07m10s",1,21,28,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",796,0,0,796,0,0,2022-03-31
"Simma",22,"2022.03.31","south_west","3-8","06:00","19:00","1","",7,10.5,16,69,"65d42m92s","21d07m61s",1,16,17,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",796,0,0,796,0,0,2022-03-31
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","16","LEB",6,10.5,16,69,"65d55m30s","21d15m15s",2,14,19,162,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","15","",7,10.5,16,69,"65d54m67s","21d13m45s",2,19,42,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","14","",7,10.5,16,69,"65d52m19s","21d14m10s",2,22,37,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","13","",7,10.5,16,69,"65d52m02s","21d14m15s",2,24,40,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","12","",7,10.5,16,69,"65d51m70s","21d14m35s",2,11,15,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","11","",7,10.5,16,69,"65d51m50s","21d14m31s",2,13,28,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","1","",7,10.5,16,69,"65d42m90s","21d07m64s",2,11,15,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","2","",7,10.5,16,69,"65d43m00s","21d07m14s",2,19,27,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","3","",7,10.5,16,69,"65d43m16s","21d07m30s",2,14,26,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","4","",7,10.5,16,69,"65d43m36s","21d07m16s",2,16,30,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","5","",5,10.5,16,69,"65d43m41s","21d07m33s",2,17,23,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","6","",6,10.5,16,69,"65d43m35s","21d08m00s",2,22,23,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","7","",7,10.5,16,69,"65d43m13s","21d07m86s",2,13,15,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","8","",7,10.5,16,69,"65d42m94s","21d08m28s",2,14,17,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","9","",7,10.5,16,69,"65d42m91s","21d09m25s",3,21,25,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",23,"2022.04.02","south_west","1-3","06:10","19:30","10","",7,10.5,16,69,"65d42m77s","21d09m08s",3,22,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1381,0,3,2177,0,3,2022-04-02
"Simma",24,"2022.04.03","south_west","3-8","05:15","14:30","16","LEB",6,10.5,16,69,"65d55m30s","21d15m15s",1,15,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,0,0,2526,0,3,2022-04-03
"Simma",24,"2022.04.03","south_west","3-8","05:15","14:30","15","",7,10.5,16,69,"65d55m26s","21d14m17s",1,11,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,0,0,2526,0,3,2022-04-03
"Simma",24,"2022.04.03","south_west","3-8","05:15","14:30","14","",7,10.5,16,69,"65d52m22s","21d14m21s",1,20,37,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,0,0,2526,0,3,2022-04-03
"Simma",24,"2022.04.03","south_west","3-8","05:15","14:30","12","",7,10.5,16,69,"65d51m68s","21d14m41s",1,11,14,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,0,0,2526,0,3,2022-04-03
"Simma",24,"2022.04.03","south_west","3-8","05:15","14:30","11","",7,10.5,16,69,"65d51m42s","21d14m34s",1,11,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,0,0,2526,0,3,2022-04-03
"Simma",24,"2022.04.03","south_west","3-8","05:15","14:30","1","",7,10.5,16,69,"65d42m90s","21d07m65s",1,12,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,0,0,2526,0,3,2022-04-03
"Simma",24,"2022.04.03","south_west","3-8","05:15","14:30","7","",7,10.5,16,69,"65d43m12s","21d07m89s",1,13,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,0,0,2526,0,3,2022-04-03
"Simma",24,"2022.04.03","south_west","3-8","05:15","14:30","8","",7,10.5,16,69,"65d42m94s","21d08m22s",1,13,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,0,0,2526,0,3,2022-04-03
"Simma",24,"2022.04.03","south_west","3-8","05:15","14:30","10","",7,10.5,16,69,"65d42m86s","21d09m85s",1,20,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,0,0,2526,0,3,2022-04-03
"Simma",25,"2022.04.07","west","1-3","06:15","15:00","1","",7,10.5,16,69,"65d42m67s","21d07m37s",4,20,23,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1178,0,2,3704,0,5,2022-04-07
"Simma",25,"2022.04.07","west","1-3","06:15","15:00","2","",7,10.5,16,69,"65d43m00s","21d07m14s",5,20,24,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1178,0,2,3704,0,5,2022-04-07
"Simma",25,"2022.04.07","west","1-3","06:15","15:00","3","",7,10.5,16,69,"65d43m23s","21d07m19s",5,19,28,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1178,0,2,3704,0,5,2022-04-07
"Simma",25,"2022.04.07","west","1-3","06:15","15:00","4","",7,10.5,16,69,"65d43m38s","21d07m09s",5,20,31,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1178,0,2,3704,0,5,2022-04-07
"Simma",25,"2022.04.07","west","1-3","06:15","15:00","5","",5,10.5,16,69,"65d43m48s","21d07m15s",5,20,29,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"","",1178,0,2,3704,0,5,2022-04-07
"Simma",25,"2022.04.07","west","1-3","06:15","15:00","6","",6,10.5,16,69,"65d43m37s","21d07m91s",5,24,25,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1178,0,2,3704,0,5,2022-04-07
"Simma",25,"2022.04.07","west","1-3","06:15","15:00","7","",7,10.5,16,69,"65d43m14s","21d08m29s",4,24,25,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1178,0,2,3704,0,5,2022-04-07
"Simma",25,"2022.04.07","west","1-3","06:15","15:00","8","",7,10.5,16,69,"65d43m01s","21d08m80s",4,21,26,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"","",1178,0,2,3704,0,5,2022-04-07
"Simma",25,"2022.04.07","west","1-3","06:15","15:00","9","",7,10.5,16,69,"65d42m81s","21d09m06s",5,22,25,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1178,0,2,3704,0,5,2022-04-07
"Simma",25,"2022.04.07","west","1-3","06:15","15:00","10","",7,10.5,16,69,"65d42m91s","21d09m92s",4,20,26,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1178,0,2,3704,0,5,2022-04-07
"Arndis",26,"2022.04.03","0","0","06:30","17:00","3","",12,10.5,12,38,"65d56m60s","20d27m58s",2,5,6,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","",349,15,0,349,15,0,2022-04-03
"Arndis",26,"2022.04.03","0","0","06:30","17:00","6","",12,10.5,12,38,"65d56m73s","20d27m93s",2,5,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,15,0,349,15,0,2022-04-03
"Arndis",26,"2022.04.03","0","0","06:30","17:00","5","",12,10.5,12,38,"65d53m30s","20d28m08s",2,5,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,15,0,349,15,0,2022-04-03
"Arndis",26,"2022.04.03","0","0","06:30","17:00","10","",12,10.5,12,38,"65d57m43s","20d28m64s",2,5,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,15,0,349,15,0,2022-04-03
"Arndis",26,"2022.04.03","0","0","06:30","17:00","4","",12,10.5,12,38,"65d59m13s","20d25m74s",2,11,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,15,0,349,15,0,2022-04-03
"Arndis",26,"2022.04.03","0","0","06:30","17:00","7","",12,10.5,12,38,"65d57m63s","20d29m03s",2,5,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,15,0,349,15,0,2022-04-03
"Arndis",26,"2022.04.03","0","0","06:30","17:00","12","",12,10.5,12,38,"65d59m30s","20d25m30s",2,10,12,27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","",349,15,0,349,15,0,2022-04-03
"Arndis",26,"2022.04.03","0","0","06:30","17:00","13","",12,10.5,12,38,"65d59m10s","20d25m24s",2,8,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,15,0,349,15,0,2022-04-03
"Arndis",26,"2022.04.03","0","0","06:30","17:00","11","LEB",12,10.5,12,38,"65d58m55s","20d24m60s",2,7,12.5,14,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"","",349,15,0,349,15,0,2022-04-03
"Arndis",26,"2022.04.03","0","0","06:30","17:00","8","",12,10.5,12,38,"65d58m48s","20d24m70s",2,7,12.5,21,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"","",349,15,0,349,15,0,2022-04-03
"Arndis",26,"2022.04.03","0","0","06:30","17:00","1","",12,10.5,12,38,"65d58m36s","20d24m60s",2,6.5,11,18,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,"","",349,15,0,349,15,0,2022-04-03
"Arndis",26,"2022.04.03","0","0","06:30","17:00","9","LEB",12,10.5,12,38,"65d55m90s","20d23m40s",2,7,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,15,0,349,15,0,2022-04-03
"Arndis",26,"2022.04.03","0","0","06:30","17:00","2","",12,10.5,12,38,"65d56m14s","20d24m89s",2,7.5,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,15,0,349,15,0,2022-04-03
"Arndis",26,"2022.04.03","0","0","06:30","17:00","15","",12,10.5,12,38,"65d58m10s","20d24m70s",1,6,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",349,15,0,349,15,0,2022-04-03
"Arndis",27,"2022.04.07","0","0","06:30","17:00","4","",12,10.5,12,38,"65d59m13s","20d25m74s",4,10.9,17.2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",438,20,0,787,35,0,2022-04-07
"Arndis",27,"2022.04.07","0","0","06:30","17:00","12","",12,10.5,12,38,"65d59m30s","20d25m30s",4,9.3,10.3,34,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"","",438,20,0,787,35,0,2022-04-07
"Arndis",27,"2022.04.07","0","0","06:30","17:00","7","",12,10.5,12,38,"65d57m63s","20d29m03s",4,5.3,5.3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",438,20,0,787,35,0,2022-04-07
"Arndis",27,"2022.04.07","0","0","06:30","17:00","10","",12,10.5,12,38,"65d57m43s","20d28m64s",4,5.6,5.7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",438,20,0,787,35,0,2022-04-07
"Arndis",27,"2022.04.07","0","0","06:30","17:00","5","",12,10.5,12,38,"65d53m30s","20d28m08s",4,5.4,6.3,19,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"","",438,20,0,787,35,0,2022-04-07
"Arndis",27,"2022.04.07","0","0","06:30","17:00","6","",12,10.5,12,38,"65d56m73s","20d27m93s",4,5.2,7.3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",438,20,0,787,35,0,2022-04-07
"Arndis",27,"2022.04.07","0","0","06:30","17:00","3","",12,10.5,12,38,"65d56m60s","20d27m58s",4,3.88,7.6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",438,20,0,787,35,0,2022-04-07
"Arndis",27,"2022.04.07","0","0","06:30","17:00","13","",12,10.5,12,38,"65d59m10s","20d25m24s",4,9.8,11.2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",438,20,0,787,35,0,2022-04-07
"Arndis",27,"2022.04.07","0","0","06:30","17:00","11","LEB",12,10.5,12,38,"65d58m55s","20d24m60s",4,6.3,10.3,30,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,"","",438,20,0,787,35,0,2022-04-07
"Arndis",27,"2022.04.07","0","0","06:30","17:00","8","",12,10.5,12,38,"65d58m48s","20d24m70s",4,4.9,11.7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",438,20,0,787,35,0,2022-04-07
"Arndis",27,"2022.04.07","0","0","06:30","17:00","1","",12,10.5,12,38,"65d58m36s","20d24m60s",4,5.3,10.6,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",438,20,0,787,35,0,2022-04-07
"Arndis",27,"2022.04.07","0","0","06:30","17:00","15","",12,10.5,12,38,"65d58m10s","20d24m70s",4,6.17,13.9,26,5,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,"","",438,20,0,787,35,0,2022-04-07
"Arndis",27,"2022.04.07","0","0","06:30","17:00","2","",12,10.5,12,38,"65d56m14s","20d24m89s",4,7.5,10.7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",438,20,0,787,35,0,2022-04-07
"Arndis",27,"2022.04.07","0","0","06:30","17:00","9","LEB",12,10.5,12,38,"65d55m90s","20d23m40s",4,7.3,10.3,51,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"","",438,20,0,787,35,0,2022-04-07
"Arndis",28,"2022.04.10","south","1-3","06:00","14:00","9","LEB",12,10.5,12,38,"65d55m90s","20d23m40s",3,7.3,10.3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"halldor","",664,11,0,1451,46,0,2022-04-10
"Arndis",28,"2022.04.10","south","1-3","06:00","14:00","2","",12,10.5,12,38,"65d56m14s","20d24m89s",3,7.5,10.7,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"halldor","",664,11,0,1451,46,0,2022-04-10
